District,Location,School Type,Category,Composition,Number,Population,No/100000
East Karachi,Total,Primary,INSTITUTIONS,TOTAL,176,"2,907,467",6.05337911
East Karachi,Total,Primary,INSTITUTIONS,MALE,28,"2,907,467",0.963037586
East Karachi,Total,Primary,INSTITUTIONS,FEMALE,21,"2,907,467",0.722278189
East Karachi,Total,Primary,INSTITUTIONS,MIXED,127,"2,907,467",4.368063335
East Karachi,Total,Primary,ENROLMENT,TOTAL,20133,"2,907,467",692.4584183
East Karachi,Total,Primary,ENROLMENT,MALE,9771,"2,907,467",336.0657232
East Karachi,Total,Primary,ENROLMENT,FEMALE,10362,"2,907,467",356.3926951
East Karachi,Total,Primary,TEACHING STAFF,TOTAL,1088,"2,907,467",37.42088904
East Karachi,Total,Primary,TEACHING STAFF,MALE,353,"2,907,467",12.14115242
East Karachi,Total,Primary,TEACHING STAFF,FEMALE,735,"2,907,467",25.27973662
East Karachi,Total,Middle,INSTITUTIONS,TOTAL,32,"2,907,467",1.100614384
East Karachi,Total,Middle,INSTITUTIONS,MALE,10,"2,907,467",0.343941995
East Karachi,Total,Middle,INSTITUTIONS,FEMALE,9,"2,907,467",0.309547795
East Karachi,Total,Middle,INSTITUTIONS,MIXED,13,"2,907,467",0.447124593
East Karachi,Total,Middle,ENROLMENT,TOTAL,2522,"2,907,467",86.74217111
East Karachi,Total,Middle,ENROLMENT,MALE,1091,"2,907,467",37.52407164
East Karachi,Total,Middle,ENROLMENT,FEMALE,1431,"2,907,467",49.21809947
East Karachi,Total,Middle,TEACHING STAFF,TOTAL,184,"2,907,467",6.328532706
East Karachi,Total,Middle,TEACHING STAFF,MALE,78,"2,907,467",2.68274756
East Karachi,Total,Middle,TEACHING STAFF,FEMALE,106,"2,907,467",3.645785146
East Karachi,Total,Secondary,INSTITUTIONS,TOTAL,64,"2,907,467",2.201228767
East Karachi,Total,Secondary,INSTITUTIONS,MALE,13,"2,907,467",0.447124593
East Karachi,Total,Secondary,INSTITUTIONS,FEMALE,30,"2,907,467",1.031825985
East Karachi,Total,Secondary,INSTITUTIONS,MIXED,21,"2,907,467",0.722278189
East Karachi,Total,Secondary,ENROLMENT,TOTAL,27039,"2,907,467",929.9847599
East Karachi,Total,Secondary,ENROLMENT,MALE,11407,"2,907,467",392.3346335
East Karachi,Total,Secondary,ENROLMENT,FEMALE,15632,"2,907,467",537.6501264
East Karachi,Total,Secondary,TEACHING STAFF,TOTAL,1650,"2,907,467",56.75042915
East Karachi,Total,Secondary,TEACHING STAFF,MALE,403,"2,907,467",13.86086239
East Karachi,Total,Secondary,TEACHING STAFF,FEMALE,1247,"2,907,467",42.88956676
East Karachi,Total,Higher secondary,INSTITUTIONS,TOTAL,6,"2,907,467",0.206365197
East Karachi,Total,Higher secondary,INSTITUTIONS,MALE,0,"2,907,467",0
East Karachi,Total,Higher secondary,INSTITUTIONS,FEMALE,4,"2,907,467",0.137576798
East Karachi,Total,Higher secondary,INSTITUTIONS,MIXED,2,"2,907,467",0.068788399
East Karachi,Total,Higher secondary,ENROLMENT,TOTAL,2434,"2,907,467",83.71548155
East Karachi,Total,Higher secondary,ENROLMENT,MALE,753,"2,907,467",25.89883221
East Karachi,Total,Higher secondary,ENROLMENT,FEMALE,1681,"2,907,467",57.81664934
East Karachi,Total,Higher secondary,TEACHING STAFF,TOTAL,219,"2,907,467",7.532329688
East Karachi,Total,Higher secondary,TEACHING STAFF,MALE,36,"2,907,467",1.238191182
East Karachi,Total,Higher secondary,TEACHING STAFF,FEMALE,183,"2,907,467",6.294138506
South Karachi,Urban,Primary,INSTITUTIONS,TOTAL,201,"1,791,751",11.21807662
South Karachi,Urban,Primary,INSTITUTIONS,MALE,40,"1,791,751",2.232453058
South Karachi,Urban,Primary,INSTITUTIONS,FEMALE,40,"1,791,751",2.232453058
South Karachi,Urban,Primary,INSTITUTIONS,MIXED,121,"1,791,751",6.753170502
South Karachi,Urban,Primary,ENROLMENT,TOTAL,18847,"1,791,751",1051.87607
South Karachi,Urban,Primary,ENROLMENT,MALE,9167,"1,791,751",511.6224297
South Karachi,Urban,Primary,ENROLMENT,FEMALE,9680,"1,791,751",540.2536402
South Karachi,Urban,Primary,TEACHING STAFF,TOTAL,1173,"1,791,751",65.46668594
South Karachi,Urban,Primary,TEACHING STAFF,MALE,367,"1,791,751",20.48275681
South Karachi,Urban,Primary,TEACHING STAFF,FEMALE,806,"1,791,751",44.98392913
South Karachi,Urban,Middle,INSTITUTIONS,TOTAL,58,"1,791,751",3.237056935
South Karachi,Urban,Middle,INSTITUTIONS,MALE,19,"1,791,751",1.060415203
South Karachi,Urban,Middle,INSTITUTIONS,FEMALE,21,"1,791,751",1.172037856
South Karachi,Urban,Middle,INSTITUTIONS,MIXED,18,"1,791,751",1.004603876
South Karachi,Urban,Middle,ENROLMENT,TOTAL,7487,"1,791,751",417.8594012
South Karachi,Urban,Middle,ENROLMENT,MALE,2780,"1,791,751",155.1554876
South Karachi,Urban,Middle,ENROLMENT,FEMALE,4707,"1,791,751",262.7039137
South Karachi,Urban,Middle,TEACHING STAFF,TOTAL,404,"1,791,751",22.54777589
South Karachi,Urban,Middle,TEACHING STAFF,MALE,129,"1,791,751",7.199661114
South Karachi,Urban,Middle,TEACHING STAFF,FEMALE,275,"1,791,751",15.34811478
South Karachi,Urban,Secondary,INSTITUTIONS,TOTAL,66,"1,791,751",3.683547547
South Karachi,Urban,Secondary,INSTITUTIONS,MALE,11,"1,791,751",0.613924591
South Karachi,Urban,Secondary,INSTITUTIONS,FEMALE,25,"1,791,751",1.395283162
South Karachi,Urban,Secondary,INSTITUTIONS,MIXED,30,"1,791,751",1.674339794
South Karachi,Urban,Secondary,ENROLMENT,TOTAL,31862,"1,791,751",1778.260484
South Karachi,Urban,Secondary,ENROLMENT,MALE,11566,"1,791,751",645.5138019
South Karachi,Urban,Secondary,ENROLMENT,FEMALE,20296,"1,791,751",1132.746682
South Karachi,Urban,Secondary,TEACHING STAFF,TOTAL,1796,"1,791,751",100.2371423
South Karachi,Urban,Secondary,TEACHING STAFF,MALE,484,"1,791,751",27.01268201
South Karachi,Urban,Secondary,TEACHING STAFF,FEMALE,1312,"1,791,751",73.22446032
South Karachi,Urban,Higher secondary,INSTITUTIONS,TOTAL,3,"1,791,751",0.167433979
South Karachi,Urban,Higher secondary,INSTITUTIONS,MALE,0,"1,791,751",0
South Karachi,Urban,Higher secondary,INSTITUTIONS,FEMALE,0,"1,791,751",0
South Karachi,Urban,Higher secondary,INSTITUTIONS,MIXED,3,"1,791,751",0.167433979
South Karachi,Urban,Higher secondary,ENROLMENT,TOTAL,3493,"1,791,751",194.9489633
South Karachi,Urban,Higher secondary,ENROLMENT,MALE,2549,"1,791,751",142.2630712
South Karachi,Urban,Higher secondary,ENROLMENT,FEMALE,944,"1,791,751",52.68589218
South Karachi,Urban,Higher secondary,TEACHING STAFF,TOTAL,191,"1,791,751",10.65996335
South Karachi,Urban,Higher secondary,TEACHING STAFF,MALE,94,"1,791,751",5.246264687
South Karachi,Urban,Higher secondary,TEACHING STAFF,FEMALE,97,"1,791,751",5.413698667
South Karachi,Rural,Primary,INSTITUTIONS,TOTAL,1,"1,791,751",0.055811326
South Karachi,Rural,Primary,INSTITUTIONS,MALE,0,"1,791,751",0
South Karachi,Rural,Primary,INSTITUTIONS,FEMALE,1,"1,791,751",0.055811326
South Karachi,Rural,Primary,INSTITUTIONS,MIXED,0,"1,791,751",0
South Karachi,Rural,Primary,ENROLMENT,TOTAL,197,"1,791,751",10.99483131
South Karachi,Rural,Primary,ENROLMENT,MALE,0,"1,791,751",0
South Karachi,Rural,Primary,ENROLMENT,FEMALE,197,"1,791,751",10.99483131
South Karachi,Rural,Primary,TEACHING STAFF,TOTAL,4,"1,791,751",0.223245306
South Karachi,Rural,Primary,TEACHING STAFF,MALE,0,"1,791,751",0
South Karachi,Rural,Primary,TEACHING STAFF,FEMALE,4,"1,791,751",0.223245306
South Karachi,Rural,Middle,INSTITUTIONS,TOTAL,0,"1,791,751",0
South Karachi,Rural,Middle,INSTITUTIONS,MALE,0,"1,791,751",0
South Karachi,Rural,Middle,INSTITUTIONS,FEMALE,0,"1,791,751",0
South Karachi,Rural,Middle,INSTITUTIONS,MIXED,0,"1,791,751",0
South Karachi,Rural,Middle,ENROLMENT,TOTAL,0,"1,791,751",0
South Karachi,Rural,Middle,ENROLMENT,MALE,0,"1,791,751",0
South Karachi,Rural,Middle,ENROLMENT,FEMALE,0,"1,791,751",0
South Karachi,Rural,Middle,TEACHING STAFF,TOTAL,0,"1,791,751",0
South Karachi,Rural,Middle,TEACHING STAFF,MALE,0,"1,791,751",0
South Karachi,Rural,Middle,TEACHING STAFF,FEMALE,0,"1,791,751",0
South Karachi,Rural,Secondary,INSTITUTIONS,TOTAL,1,"1,791,751",0.055811326
South Karachi,Rural,Secondary,INSTITUTIONS,MALE,0,"1,791,751",0
South Karachi,Rural,Secondary,INSTITUTIONS,FEMALE,0,"1,791,751",0
South Karachi,Rural,Secondary,INSTITUTIONS,MIXED,1,"1,791,751",0.055811326
South Karachi,Rural,Secondary,ENROLMENT,TOTAL,60,"1,791,751",3.348679588
South Karachi,Rural,Secondary,ENROLMENT,MALE,60,"1,791,751",3.348679588
South Karachi,Rural,Secondary,ENROLMENT,FEMALE,0,"1,791,751",0
South Karachi,Rural,Secondary,TEACHING STAFF,TOTAL,7,"1,791,751",0.390679285
South Karachi,Rural,Secondary,TEACHING STAFF,MALE,5,"1,791,751",0.279056632
South Karachi,Rural,Secondary,TEACHING STAFF,FEMALE,2,"1,791,751",0.111622653
South Karachi,Rural,Higher secondary,INSTITUTIONS,TOTAL,0,"1,791,751",0
South Karachi,Rural,Higher secondary,INSTITUTIONS,MALE,0,"1,791,751",0
South Karachi,Rural,Higher secondary,INSTITUTIONS,FEMALE,0,"1,791,751",0
South Karachi,Rural,Higher secondary,INSTITUTIONS,MIXED,0,"1,791,751",0
South Karachi,Rural,Higher secondary,ENROLMENT,TOTAL,0,"1,791,751",0
South Karachi,Rural,Higher secondary,ENROLMENT,MALE,0,"1,791,751",0
South Karachi,Rural,Higher secondary,ENROLMENT,FEMALE,0,"1,791,751",0
South Karachi,Rural,Higher secondary,TEACHING STAFF,TOTAL,0,"1,791,751",0
South Karachi,Rural,Higher secondary,TEACHING STAFF,MALE,0,"1,791,751",0
South Karachi,Rural,Higher secondary,TEACHING STAFF,FEMALE,0,"1,791,751",0
South Karachi,Total,Primary,INSTITUTIONS,TOTAL,202,"1,791,751",11.27388795
South Karachi,Total,Primary,INSTITUTIONS,MALE,40,"1,791,751",2.232453058
South Karachi,Total,Primary,INSTITUTIONS,FEMALE,41,"1,791,751",2.288264385
South Karachi,Total,Primary,INSTITUTIONS,MIXED,121,"1,791,751",6.753170502
South Karachi,Total,Primary,ENROLMENT,TOTAL,19044,"1,791,751",1062.870901
South Karachi,Total,Primary,ENROLMENT,MALE,9167,"1,791,751",511.6224297
South Karachi,Total,Primary,ENROLMENT,FEMALE,9877,"1,791,751",551.2484715
South Karachi,Total,Primary,TEACHING STAFF,TOTAL,1177,"1,791,751",65.68993125
South Karachi,Total,Primary,TEACHING STAFF,MALE,367,"1,791,751",20.48275681
South Karachi,Total,Primary,TEACHING STAFF,FEMALE,810,"1,791,751",45.20717443
South Karachi,Total,Middle,INSTITUTIONS,TOTAL,58,"1,791,751",3.237056935
South Karachi,Total,Middle,INSTITUTIONS,MALE,19,"1,791,751",1.060415203
South Karachi,Total,Middle,INSTITUTIONS,FEMALE,21,"1,791,751",1.172037856
South Karachi,Total,Middle,INSTITUTIONS,MIXED,18,"1,791,751",1.004603876
South Karachi,Total,Middle,ENROLMENT,TOTAL,7487,"1,791,751",417.8594012
South Karachi,Total,Middle,ENROLMENT,MALE,2780,"1,791,751",155.1554876
South Karachi,Total,Middle,ENROLMENT,FEMALE,4707,"1,791,751",262.7039137
South Karachi,Total,Middle,TEACHING STAFF,TOTAL,404,"1,791,751",22.54777589
South Karachi,Total,Middle,TEACHING STAFF,MALE,129,"1,791,751",7.199661114
South Karachi,Total,Middle,TEACHING STAFF,FEMALE,275,"1,791,751",15.34811478
South Karachi,Total,Secondary,INSTITUTIONS,TOTAL,67,"1,791,751",3.739358873
South Karachi,Total,Secondary,INSTITUTIONS,MALE,11,"1,791,751",0.613924591
South Karachi,Total,Secondary,INSTITUTIONS,FEMALE,25,"1,791,751",1.395283162
South Karachi,Total,Secondary,INSTITUTIONS,MIXED,31,"1,791,751",1.73015112
South Karachi,Total,Secondary,ENROLMENT,TOTAL,31922,"1,791,751",1781.609163
South Karachi,Total,Secondary,ENROLMENT,MALE,11626,"1,791,751",648.8624814
South Karachi,Total,Secondary,ENROLMENT,FEMALE,20296,"1,791,751",1132.746682
South Karachi,Total,Secondary,TEACHING STAFF,TOTAL,1803,"1,791,751",100.6278216
South Karachi,Total,Secondary,TEACHING STAFF,MALE,489,"1,791,751",27.29173864
South Karachi,Total,Secondary,TEACHING STAFF,FEMALE,1314,"1,791,751",73.33608297
South Karachi,Total,Higher secondary,INSTITUTIONS,TOTAL,3,"1,791,751",0.167433979
South Karachi,Total,Higher secondary,INSTITUTIONS,MALE,0,"1,791,751",0
South Karachi,Total,Higher secondary,INSTITUTIONS,FEMALE,0,"1,791,751",0
South Karachi,Total,Higher secondary,INSTITUTIONS,MIXED,3,"1,791,751",0.167433979
South Karachi,Total,Higher secondary,ENROLMENT,TOTAL,3493,"1,791,751",194.9489633
South Karachi,Total,Higher secondary,ENROLMENT,MALE,2549,"1,791,751",142.2630712
South Karachi,Total,Higher secondary,ENROLMENT,FEMALE,944,"1,791,751",52.68589218
South Karachi,Total,Higher secondary,TEACHING STAFF,TOTAL,191,"1,791,751",10.65996335
South Karachi,Total,Higher secondary,TEACHING STAFF,MALE,94,"1,791,751",5.246264687
South Karachi,Total,Higher secondary,TEACHING STAFF,FEMALE,97,"1,791,751",5.413698667
West Karchi,Urban,Primary,INSTITUTIONS,TOTAL,341,"3,914,757",8.71063006
West Karchi,Urban,Primary,INSTITUTIONS,MALE,79,"3,914,757",2.018005204
West Karchi,Urban,Primary,INSTITUTIONS,FEMALE,59,"3,914,757",1.507117811
West Karchi,Urban,Primary,INSTITUTIONS,MIXED,203,"3,914,757",5.185507044
West Karchi,Urban,Primary,ENROLMENT,TOTAL,34163,"3,914,757",872.6723012
West Karchi,Urban,Primary,ENROLMENT,MALE,15847,"3,914,757",404.8016263
West Karchi,Urban,Primary,ENROLMENT,FEMALE,18316,"3,914,757",467.870675
West Karchi,Urban,Primary,TEACHING STAFF,TOTAL,1519,"3,914,757",38.80189754
West Karchi,Urban,Primary,TEACHING STAFF,MALE,671,"3,914,757",17.14027205
West Karchi,Urban,Primary,TEACHING STAFF,FEMALE,848,"3,914,757",21.66162549
West Karchi,Urban,Middle,INSTITUTIONS,TOTAL,58,"3,914,757",1.481573441
West Karchi,Urban,Middle,INSTITUTIONS,MALE,23,"3,914,757",0.587520503
West Karchi,Urban,Middle,INSTITUTIONS,FEMALE,11,"3,914,757",0.280988066
West Karchi,Urban,Middle,INSTITUTIONS,MIXED,24,"3,914,757",0.613064872
West Karchi,Urban,Middle,ENROLMENT,TOTAL,5757,"3,914,757",147.0589362
West Karchi,Urban,Middle,ENROLMENT,MALE,3043,"3,914,757",77.73151692
West Karchi,Urban,Middle,ENROLMENT,FEMALE,2714,"3,914,757",69.3274193
West Karchi,Urban,Middle,TEACHING STAFF,TOTAL,276,"3,914,757",7.050246031
West Karchi,Urban,Middle,TEACHING STAFF,MALE,139,"3,914,757",3.550667385
West Karchi,Urban,Middle,TEACHING STAFF,FEMALE,137,"3,914,757",3.499578646
West Karchi,Urban,Secondary,INSTITUTIONS,TOTAL,65,"3,914,757",1.660384029
West Karchi,Urban,Secondary,INSTITUTIONS,MALE,16,"3,914,757",0.408709915
West Karchi,Urban,Secondary,INSTITUTIONS,FEMALE,25,"3,914,757",0.638609242
West Karchi,Urban,Secondary,INSTITUTIONS,MIXED,24,"3,914,757",0.613064872
West Karchi,Urban,Secondary,ENROLMENT,TOTAL,30158,"3,914,757",770.3671007
West Karchi,Urban,Secondary,ENROLMENT,MALE,12205,"3,914,757",311.7690319
West Karchi,Urban,Secondary,ENROLMENT,FEMALE,17953,"3,914,757",458.5980688
West Karchi,Urban,Secondary,TEACHING STAFF,TOTAL,1130,"3,914,757",28.86513773
West Karchi,Urban,Secondary,TEACHING STAFF,MALE,405,"3,914,757",10.34546972
West Karchi,Urban,Secondary,TEACHING STAFF,FEMALE,725,"3,914,757",18.51966802
West Karchi,Urban,Higher secondary,INSTITUTIONS,TOTAL,4,"3,914,757",0.102177479
West Karchi,Urban,Higher secondary,INSTITUTIONS,MALE,1,"3,914,757",0.02554437
West Karchi,Urban,Higher secondary,INSTITUTIONS,FEMALE,1,"3,914,757",0.02554437
West Karchi,Urban,Higher secondary,INSTITUTIONS,MIXED,2,"3,914,757",0.051088739
West Karchi,Urban,Higher secondary,ENROLMENT,TOTAL,1884,"3,914,757",48.12559247
West Karchi,Urban,Higher secondary,ENROLMENT,MALE,1082,"3,914,757",27.63900799
West Karchi,Urban,Higher secondary,ENROLMENT,FEMALE,802,"3,914,757",20.48658448
West Karchi,Urban,Higher secondary,TEACHING STAFF,TOTAL,95,"3,914,757",2.426715119
West Karchi,Urban,Higher secondary,TEACHING STAFF,MALE,44,"3,914,757",1.123952266
West Karchi,Urban,Higher secondary,TEACHING STAFF,FEMALE,51,"3,914,757",1.302762853
West Karchi,Rural,Primary,INSTITUTIONS,TOTAL,87,"3,914,757",2.222360162
West Karchi,Rural,Primary,INSTITUTIONS,MALE,8,"3,914,757",0.204354957
West Karchi,Rural,Primary,INSTITUTIONS,FEMALE,4,"3,914,757",0.102177479
West Karchi,Rural,Primary,INSTITUTIONS,MIXED,75,"3,914,757",1.915827726
West Karchi,Rural,Primary,ENROLMENT,TOTAL,6352,"3,914,757",162.2578362
West Karchi,Rural,Primary,ENROLMENT,MALE,3324,"3,914,757",84.9094848
West Karchi,Rural,Primary,ENROLMENT,FEMALE,3028,"3,914,757",77.34835138
West Karchi,Rural,Primary,TEACHING STAFF,TOTAL,198,"3,914,757",5.057785196
West Karchi,Rural,Primary,TEACHING STAFF,MALE,113,"3,914,757",2.886513773
West Karchi,Rural,Primary,TEACHING STAFF,FEMALE,85,"3,914,757",2.171271422
West Karchi,Rural,Middle,INSTITUTIONS,TOTAL,7,"3,914,757",0.178810588
West Karchi,Rural,Middle,INSTITUTIONS,MALE,1,"3,914,757",0.02554437
West Karchi,Rural,Middle,INSTITUTIONS,FEMALE,1,"3,914,757",0.02554437
West Karchi,Rural,Middle,INSTITUTIONS,MIXED,5,"3,914,757",0.127721848
West Karchi,Rural,Middle,ENROLMENT,TOTAL,2301,"3,914,757",58.77759462
West Karchi,Rural,Middle,ENROLMENT,MALE,1167,"3,914,757",29.81027941
West Karchi,Rural,Middle,ENROLMENT,FEMALE,1134,"3,914,757",28.96731521
West Karchi,Rural,Middle,TEACHING STAFF,TOTAL,64,"3,914,757",1.634839659
West Karchi,Rural,Middle,TEACHING STAFF,MALE,22,"3,914,757",0.561976133
West Karchi,Rural,Middle,TEACHING STAFF,FEMALE,42,"3,914,757",1.072863526
West Karchi,Rural,Secondary,INSTITUTIONS,TOTAL,6,"3,914,757",0.153266218
West Karchi,Rural,Secondary,INSTITUTIONS,MALE,0,"3,914,757",0
West Karchi,Rural,Secondary,INSTITUTIONS,FEMALE,0,"3,914,757",0
West Karchi,Rural,Secondary,INSTITUTIONS,MIXED,6,"3,914,757",0.153266218
West Karchi,Rural,Secondary,ENROLMENT,TOTAL,3242,"3,914,757",82.81484649
West Karchi,Rural,Secondary,ENROLMENT,MALE,1829,"3,914,757",46.72065214
West Karchi,Rural,Secondary,ENROLMENT,FEMALE,1413,"3,914,757",36.09419435
West Karchi,Rural,Secondary,TEACHING STAFF,TOTAL,63,"3,914,757",1.60929529
West Karchi,Rural,Secondary,TEACHING STAFF,MALE,45,"3,914,757",1.149496635
West Karchi,Rural,Secondary,TEACHING STAFF,FEMALE,18,"3,914,757",0.459798654
West Karchi,Rural,Higher secondary,INSTITUTIONS,TOTAL,1,"3,914,757",0.02554437
West Karchi,Rural,Higher secondary,INSTITUTIONS,MALE,0,"3,914,757",0
West Karchi,Rural,Higher secondary,INSTITUTIONS,FEMALE,0,"3,914,757",0
West Karchi,Rural,Higher secondary,INSTITUTIONS,MIXED,1,"3,914,757",0.02554437
West Karchi,Rural,Higher secondary,ENROLMENT,TOTAL,159,"3,914,757",4.061554778
West Karchi,Rural,Higher secondary,ENROLMENT,MALE,65,"3,914,757",1.660384029
West Karchi,Rural,Higher secondary,ENROLMENT,FEMALE,94,"3,914,757",2.40117075
West Karchi,Rural,Higher secondary,TEACHING STAFF,TOTAL,7,"3,914,757",0.178810588
West Karchi,Rural,Higher secondary,TEACHING STAFF,MALE,4,"3,914,757",0.102177479
West Karchi,Rural,Higher secondary,TEACHING STAFF,FEMALE,3,"3,914,757",0.076633109
West Karchi,Total,Primary,INSTITUTIONS,TOTAL,428,"3,914,757",10.93299022
West Karchi,Total,Primary,INSTITUTIONS,MALE,87,"3,914,757",2.222360162
West Karchi,Total,Primary,INSTITUTIONS,FEMALE,63,"3,914,757",1.60929529
West Karchi,Total,Primary,INSTITUTIONS,MIXED,278,"3,914,757",7.10133477
West Karchi,Total,Primary,ENROLMENT,TOTAL,40515,"3,914,757",1034.930137
West Karchi,Total,Primary,ENROLMENT,MALE,19171,"3,914,757",489.7111111
West Karchi,Total,Primary,ENROLMENT,FEMALE,21344,"3,914,757",545.2190264
West Karchi,Total,Primary,TEACHING STAFF,TOTAL,1717,"3,914,757",43.85968273
West Karchi,Total,Primary,TEACHING STAFF,MALE,784,"3,914,757",20.02678583
West Karchi,Total,Primary,TEACHING STAFF,FEMALE,933,"3,914,757",23.83289691
West Karchi,Total,Middle,INSTITUTIONS,TOTAL,65,"3,914,757",1.660384029
West Karchi,Total,Middle,INSTITUTIONS,MALE,24,"3,914,757",0.613064872
West Karchi,Total,Middle,INSTITUTIONS,FEMALE,12,"3,914,757",0.306532436
West Karchi,Total,Middle,INSTITUTIONS,MIXED,29,"3,914,757",0.740786721
West Karchi,Total,Middle,ENROLMENT,TOTAL,8058,"3,914,757",205.8365308
West Karchi,Total,Middle,ENROLMENT,MALE,4210,"3,914,757",107.5417963
West Karchi,Total,Middle,ENROLMENT,FEMALE,3848,"3,914,757",98.29473451
West Karchi,Total,Middle,TEACHING STAFF,TOTAL,340,"3,914,757",8.68508569
West Karchi,Total,Middle,TEACHING STAFF,MALE,161,"3,914,757",4.112643518
West Karchi,Total,Middle,TEACHING STAFF,FEMALE,179,"3,914,757",4.572442172
West Karchi,Total,Secondary,INSTITUTIONS,TOTAL,71,"3,914,757",1.813650247
West Karchi,Total,Secondary,INSTITUTIONS,MALE,16,"3,914,757",0.408709915
West Karchi,Total,Secondary,INSTITUTIONS,FEMALE,25,"3,914,757",0.638609242
West Karchi,Total,Secondary,INSTITUTIONS,MIXED,30,"3,914,757",0.76633109
West Karchi,Total,Secondary,ENROLMENT,TOTAL,33400,"3,914,757",853.1819472
West Karchi,Total,Secondary,ENROLMENT,MALE,14034,"3,914,757",358.489684
West Karchi,Total,Secondary,ENROLMENT,FEMALE,19366,"3,914,757",494.6922631
West Karchi,Total,Secondary,TEACHING STAFF,TOTAL,1193,"3,914,757",30.47443302
West Karchi,Total,Secondary,TEACHING STAFF,MALE,450,"3,914,757",11.49496635
West Karchi,Total,Secondary,TEACHING STAFF,FEMALE,743,"3,914,757",18.97946667
West Karchi,Total,Higher secondary,INSTITUTIONS,TOTAL,5,"3,914,757",0.127721848
West Karchi,Total,Higher secondary,INSTITUTIONS,MALE,1,"3,914,757",0.02554437
West Karchi,Total,Higher secondary,INSTITUTIONS,FEMALE,1,"3,914,757",0.02554437
West Karchi,Total,Higher secondary,INSTITUTIONS,MIXED,3,"3,914,757",0.076633109
West Karchi,Total,Higher secondary,ENROLMENT,TOTAL,2043,"3,914,757",52.18714725
West Karchi,Total,Higher secondary,ENROLMENT,MALE,1147,"3,914,757",29.29939202
West Karchi,Total,Higher secondary,ENROLMENT,FEMALE,896,"3,914,757",22.88775523
West Karchi,Total,Higher secondary,TEACHING STAFF,TOTAL,102,"3,914,757",2.605525707
West Karchi,Total,Higher secondary,TEACHING STAFF,MALE,48,"3,914,757",1.226129744
West Karchi,Total,Higher secondary,TEACHING STAFF,FEMALE,54,"3,914,757",1.379395963
Malir Karachi,Urban,Primary,INSTITUTIONS,TOTAL,124,"2,008,901",6.172529159
Malir Karachi,Urban,Primary,INSTITUTIONS,MALE,26,"2,008,901",1.294239985
Malir Karachi,Urban,Primary,INSTITUTIONS,FEMALE,18,"2,008,901",0.896012297
Malir Karachi,Urban,Primary,INSTITUTIONS,MIXED,80,"2,008,901",3.982276877
Malir Karachi,Urban,Primary,ENROLMENT,TOTAL,11095,"2,008,901",552.2920243
